3.27851E-4	5.23757E-12
9.687E-4	1.33713E-11
0.00152	2.06982E-11
0.00202	2.75021E-11
0.00254	3.45719E-11
0.00298	4.13533E-11
0.00335	4.85238E-11
0.00372	5.7114E-11
0.00406	6.59917E-11
0.00434	7.50516E-11
0.00465	8.39205E-11
0.0049	9.27702E-11
0.00516	1.01148E-10
0.00539	1.08206E-10
0.00561	1.15587E-10
0.00586	1.23168E-10
0.00607	1.30403E-10
0.00628	1.38723E-10
0.00651	1.47627E-10
0.00669	1.56548E-10
0.00689	1.66268E-10
0.00705	1.76705E-10
0.00721	1.86377E-10
0.00737	1.95744E-10
0.00753	2.0492E-10
0.0077	2.14274E-10
0.0079	2.2316E-10
0.00807	2.3216E-10
0.00828	2.43029E-10
0.00847	2.54516E-10
0.00866	2.67829E-10
0.00884	2.82968E-10
0.00903	2.96574E-10
0.00921	3.10672E-10
0.0094	3.25261E-10
0.00959	3.40341E-10
0.0098	3.55913E-10
0.01	3.71976E-10
0.01022	3.8853E-10
0.01043	4.05576E-10
0.01065	4.23113E-10
0.01084	4.41141E-10
0.01103	4.59661E-10
0.01103	4.78672E-10
0.01126	4.91563E-10
0.01157	5.24067E-10
0.01182	5.59197E-10
0.01208	5.91461E-10
0.01232	6.25189E-10
0.01253	6.60957E-10
0.01273	6.95325E-10
0.0129	7.26774E-10
0.01309	7.61152E-10
0.01325	7.95429E-10
0.01339	8.30877E-10
0.01354	8.65037E-10
0.01366	9.00008E-10
0.01379	9.34694E-10
0.01392	9.69674E-10
0.01401	1.00428E-9
0.01413	1.03932E-9
0.01423	1.07347E-9
0.01431	1.10871E-9
0.01441	1.14251E-9
0.01447	1.17767E-9
0.01455	1.21085E-9
0.01465	1.24499E-9
0.0147	1.27905E-9
0.01477	1.31431E-9
0.01484	1.34798E-9
0.01489	1.38289E-9
0.01496	1.41661E-9
0.01501	1.45196E-9
0.01504	1.4832E-9
0.01515	1.55385E-9
0.01525	1.63079E-9
0.01534	1.69174E-9
0.01542	1.76232E-9
0.01551	1.85397E-9
0.01559	1.94407E-9
0.01567	2.03519E-9
0.01574	2.13194E-9
0.01581	2.2396E-9
0.01589	2.34147E-9
0.01595	2.44152E-9
0.01601	2.55024E-9
0.01607	2.6644E-9
0.01613	2.78056E-9
0.01618	2.90995E-9
0.01624	3.05544E-9
0.01629	3.20328E-9
0.01634	3.34849E-9
0.01639	3.49642E-9
0.01643	3.65233E-9
0.01648	3.81756E-9
0.01652	3.98934E-9
0.01656	4.16523E-9
0.0166	4.36594E-9
0.01664	4.56892E-9
0.01667	4.78023E-9
0.01671	4.99813E-9
0.01675	5.23564E-9
0.01678	5.47149E-9
0.01681	5.72155E-9
0.01684	5.96751E-9
0.01687	6.23751E-9
0.0169	6.51324E-9
0.01693	6.81413E-9
0.01697	7.13137E-9
0.01699	7.45748E-9
0.01702	7.78773E-9
0.01705	8.14853E-9
0.01708	8.52051E-9
0.01711	8.90796E-9
0.01714	9.3037E-9
0.01717	9.69229E-9
0.01719	1.00733E-8
0.01721	1.04619E-8
0.01724	1.08462E-8
0.01726	1.12256E-8
0.01728	1.16146E-8
0.0173	1.20125E-8
0.01732	1.24067E-8
0.01734	1.27971E-8
0.01735	1.31869E-8
0.01737	1.35847E-8
0.01739	1.39665E-8
0.0174	1.43518E-8
0.01742	1.47367E-8
0.01743	1.51247E-8
0.01745	1.55045E-8
0.01746	1.59017E-8
0.01747	1.62904E-8
0.01749	1.66847E-8
0.0175	1.70748E-8
0.01752	1.74682E-8
0.01753	1.78613E-8
0.01754	1.82432E-8
0.01755	1.86289E-8
0.01756	1.90141E-8
0.01757	1.94087E-8
0.01758	1.97858E-8
0.0176	2.01828E-8
0.01761	2.05738E-8
0.01762	2.09648E-8
0.01763	2.13569E-8
0.01764	2.17513E-8
0.01765	2.21318E-8
0.01766	2.25263E-8
0.01767	2.29111E-8
0.01768	2.3309E-8
0.01768	2.36869E-8
0.01769	2.40707E-8
0.0177	2.44655E-8
0.01771	2.48523E-8
0.01772	2.52434E-8
0.01773	2.56413E-8
0.01773	2.60259E-8
0.01774	2.64098E-8
0.01775	2.67953E-8
0.01775	2.71809E-8
0.01776	2.75705E-8
0.01777	2.79507E-8
0.01778	2.83513E-8
0.01779	2.87419E-8
0.01779	2.9133E-8
0.0178	2.95233E-8
0.0178	2.99182E-8
0.01781	3.03015E-8
0.01782	3.0687E-8
0.01782	3.10722E-8
0.01783	3.14604E-8
0.01784	3.18407E-8
0.01785	3.2235E-8
0.01785	3.26293E-8
0.01786	3.30205E-8
0.01786	3.34115E-8
0.01787	3.38015E-8
0.01788	3.42E-8
0.01788	3.45809E-8
0.01789	3.49548E-8
0.01789	3.5347E-8
0.0179	3.57462E-8
0.0179	3.61422E-8
0.01791	3.65301E-8
0.01792	3.69155E-8
0.01792	3.7301E-8
0.01793	3.76872E-8
0.01793	3.80701E-8
0.01794	3.84595E-8
